date,avgR,stdR,avgS,stdS
20210701,0.19835535184685898,3.4531478743341424,33.29013211108116,44.71762906400897
20210702,0.24535470774996096,0.796579566169952,36.79467027533441,45.59831256861481
20210705,0.29219316558619934,0.7123886322719332,39.62726623447973,50.53463951152427
20210706,0.24274498400697878,0.8599783748897295,71.12791509159639,83.29389739974542
20210707,0.35499917550706317,0.8925920665158511,42.653795415819275,52.84889041374863
20210708,0.2579945960390748,0.8771657008266713,49.96240981026752,65.4807672761032
20210709,0.22219851725425355,0.8673353291606652,33.96994506373673,39.9521765718006
20210712,0.30959568733153636,0.7581717251607005,24.05676549865229,29.46580568899962
20210713,0.22894851657940662,0.799141736911585,39.45587914485166,49.596970406540045
20210714,0.29358230903693017,0.8213631193150747,38.435725978746426,44.23584147709208
20210715,0.3308903959746226,0.8491284316487955,42.214258367972,46.8405361997859
20210716,0.31914323962516733,0.7738134064619615,38.32913877733155,41.83825211257539
20210719,0.272086965766532,0.8847835641778695,31.54401445885605,40.25878212739737
20210720,0.2870412506357577,0.8257288998912788,33.198115480365125,42.309320007562924
20210721,0.24271717145183747,0.7501660106056828,26.512543014000894,36.69116507405925
20210722,0.2940264825036026,0.7657887504358378,27.71671334185269,34.30629410277217
20210723,0.30481694546804167,0.8086646498844621,37.09427109567615,56.136658509571376
20210726,0.3168058764291215,0.6914869966269647,18.520703749777855,23.610166516126608
20210727,0.34855333148848505,0.8182796035121018,19.544998923838513,25.49719648686293
20210728,0.2845317831416656,0.7372811929444212,21.456969543788702,28.57827307883631
20210729,0.3082559513759919,0.7510908588853616,25.70832348472058,30.607183456794804
20210730,0.27121097476724676,0.7941817391504957,20.872651906438136,24.796136278936334
20210802,0.31890030137154807,0.7451382879511483,20.624823174857003,28.03099031550508
20210803,0.30501215066828674,0.7284442425012111,29.089945321992708,41.75869270609317
20210804,0.30951337132836476,0.7073289821471455,28.146368551804763,39.366410887837496
20210805,0.3335095137420719,0.728700644993597,30.788917325025036,38.93030377388205
20210806,0.2985244740165727,0.7527378550865381,34.51618765979731,41.342612798905485
20210809,0.24459874329326026,0.7668533315933703,32.00051645482455,42.2854526617114
20210810,0.28677655223695625,0.7559323819187945,38.107851034824634,47.30537731164626
20210811,0.28999554367201424,0.7307498041549353,34.290023395721924,41.82412438311041
20210812,0.36628982528263104,0.7356397096363857,42.11189619732785,56.42556504683484
20210813,0.31754703907041204,0.8650081428450317,47.186983636266724,56.10768183642704
20210816,0.27546320256702206,0.788770263994676,29.48545699202981,37.88466268250744
20210817,0.2916978740565766,0.8176177588225815,25.492452612778706,31.782848595487945
20210818,0.2751170046801872,0.8125380422067964,34.44547581903276,44.75739440815085
20210819,0.27598818399212266,0.7233920020341952,29.49213672809115,40.15010941151369
20210820,0.25691676774677985,0.8300107348495429,30.323080921850632,39.86119446202592
20210823,0.30094361693831395,0.7926685780704629,32.31763237931841,43.12728509112688
20210824,0.21429313119775711,0.9179801525120611,44.236851669176055,60.23609705256059
20210825,0.3261077716899835,0.7324845811795333,44.49164849194106,60.014985822397556
20210826,0.26484196443502983,0.8282034440279573,34.536345392719774,39.41469598077079
20210827,0.3015276463431121,0.7705784165582861,44.83879951331621,54.29439051591939
20210830,0.2985232906492749,0.8268959624847894,49.12484424295448,61.81355591803556
20210831,0.3092962409226826,0.7487673739766412,32.85017086715079,42.36311825021801
20210901,0.30005415111009776,0.7606143648519029,35.4343774047368,45.3376865147258
20210902,0.3522254516441557,0.7140470982051494,29.528722858608308,38.17391825843159
20210903,0.3580872982158029,0.6312343399002077,33.48213147833475,48.32954151458403
20210906,0.3501517556316654,0.6816292466569619,40.66920056803943,52.748513247685345
20210907,0.2740409879138203,0.8178216020510632,53.15822385706779,60.99834882630682
20210908,0.3220157732923406,0.7398797217737398,26.7561555941719,32.6593607246085
20210909,0.40353838095792355,0.7615285884204571,28.989640924169237,35.99624702876996
20210910,0.2735120919329941,0.788311434702783,25.802698530672917,32.71564320664017
20210913,0.31057075884662094,1.0184223800979268,35.48225027535372,47.349055347343565
20210914,0.3115758783803885,0.8145120003781827,39.09903906226757,51.1942630178481
20210915,0.3450193355350439,0.7810856580053844,41.37626668924831,52.365740017241656
20210916,0.34022676461194507,0.7250935847110329,35.250239540083044,42.49253391245305
20210917,0.2664303608549651,0.9022577039895114,34.20766483662918,43.7516449470601
20210922,0.24291609353507565,0.7691623714274853,26.407427785419532,34.647684816194634
20210923,0.29399083804904336,0.7542866104493756,44.980508398455044,61.453136031537426
20210924,0.3550075954861111,0.7501268627853357,42.273708767361114,51.219384031092744
20210927,0.34346398582096055,0.7926301477800243,31.14356277421042,38.790838667789124
20210928,0.34813648578951656,0.8478891924522394,48.052390130025245,60.13830727341331
20210929,0.2982064002616802,0.8018477200530756,39.097312326227986,50.498312948199334
20210930,0.3332093715135738,0.7816292113682375,35.13499442171811,43.5930365124379
20211008,0.3613134328358209,0.8611457520289288,32.08620895522388,42.652160751505406
20211011,0.3439365975464119,0.6926345176717279,30.55241016176311,39.45392292807859
20211012,0.35036088102911017,0.7017095312743364,27.68266439395957,34.860584317276825
20211013,0.3447095353095725,0.7563776210289243,25.32623868793291,28.925988099867116
20211014,0.32440638380692877,0.9031984139769618,27.190735694822887,31.43313522713608
20211015,0.3127532850300872,0.7583296965656232,34.02618813705023,48.767848438382764
20211018,0.32259168425255236,0.8115834751026484,36.63483146067416,45.044165167413325
20211019,0.3296296296296296,0.7952879771445753,35.57358432812978,48.98686336630869
20211020,0.28808035317472075,0.797577045565502,32.87487778139907,41.0704406014042
20211021,0.3361362832340055,0.7396576871425099,33.56148801262688,39.901952048533474
20211022,0.2932457038807329,0.8351439848439988,28.923409582337545,34.7927147279308
20211025,0.3087946983294215,0.7329590834741564,23.416512494822587,28.669766735344506
20211026,0.3757970651296188,0.7397418990907344,38.15877258931306,43.97703849462545
20211027,0.36518260569257777,0.7876211147230875,43.919532621521284,52.28063201267667
20211028,0.36243195200533274,0.7399969045845025,25.339240084435062,32.70627348940977
20211029,0.35874646662317894,0.7417720262580125,34.682485322896284,40.69865725243362
20211101,0.3753501400560224,0.7517697768373263,24.087677789562427,33.25053025971445
20211102,0.3797160472877425,0.7182763625533349,32.73222467334125,38.54652693883756
20211103,0.33438548037088184,0.8518058864530246,34.76929797367754,45.32014881423231
20211104,0.322170186445171,0.8501473449377476,39.10683043209331,49.437867291538794
20211105,0.3960736003355001,0.7443773270213795,25.85114803942126,33.12392920907079
20211108,0.2686441863719043,0.805761674823763,24.773471386595773,32.700227250042275
20211109,0.27204847649406966,0.8121921521880195,30.991642974067375,39.22694313395616
20211110,0.30507865417046803,0.9351901731492399,37.74075917171214,47.1676992501714
20211111,0.23398159402674076,0.8658542705802033,43.74958036696186,51.925795592637044
20211112,0.2833304857907626,0.7697299809606396,43.928298878068226,55.187596510489215
20211115,0.33491315781868625,0.8779142915348835,37.443285264283446,45.34857607086888
20211116,0.2528245330873876,0.8070801378840605,47.743918607332255,61.98348286202173
20211117,0.2980543633762518,0.8615149131283087,49.671473533619455,54.4964420775912
20211118,0.28905136625565403,0.8571555396106838,38.74050436830039,45.75200273786885
20211119,0.30787690570299264,0.7943476622048299,37.99373235460192,45.911776360746195
20211122,0.3174683830171635,0.7771317710985525,39.54045280036134,54.30758198152674
20211123,0.2905365005163885,0.8662554849702636,34.82594988313312,42.87092510752766
20211124,0.3141211291811209,0.7974934566929921,37.30982463957226,42.025124621967045
20211125,0.3284866742491777,0.652441457991184,28.51652270142326,36.36725829529573
20211126,0.32690396436853536,0.6752671972088351,31.42709905399934,37.44821893099075
20211129,0.2719080459770115,1.1404227719684272,27.944214559386975,33.725935525424276
20211130,0.31520341162932375,0.7313999373745725,29.216137548229877,35.9184347096874
20211201,0.31287556334501754,0.6662979047585051,40.301452178267404,48.846986140158194
20211202,0.25939615975924896,0.7835062602793507,34.515259559713456,41.651905301561534
20211203,0.2814915334238008,1.1132943836054905,44.81367632308691,48.55141351142782
20211206,0.30706450197455026,0.8073043736394147,47.59725025596022,58.03029045215278
20211207,0.3388599577762139,0.7303379304838593,43.84030964109782,53.588359118183696
20211208,0.3127527481916045,0.6876759809742539,37.08423990431167,49.22662667706998
20211209,0.33721149952760154,0.8210280311185104,30.201376704008638,36.648736891909216
20211210,0.3411795961742827,1.0652537032726406,29.85026567481403,40.734428675576034
20211213,0.31301219268438935,0.7272973876424225,37.01599040575655,48.34051838639761
20211214,0.32327279436961276,0.6424333643387061,29.456704536468354,37.54124534520999
20211215,0.3028472150191889,0.7514472323791455,28.065475573073332,34.53216815882928
20211216,0.3105741288582873,0.8261230108041616,37.896798177867375,45.05450245178352
20211217,0.28576799140708914,0.7228965381149846,43.18482814178303,53.48733621160647
20211220,0.27256963866204276,0.8589000942475296,38.51994070925159,49.23839432755464
20211221,0.32025275261702013,0.6933605903796605,38.88620708358193,52.77921218162362
20211222,0.2818920875327134,0.795241055300673,40.70240547914695,51.36395325384205
20211223,0.28087812343333596,0.8080679154202395,39.98401013219346,46.30147855679158
20211224,0.27318455937526054,0.7933279947222992,42.07345135202735,50.66762976499082
20211227,0.29223408170776594,0.674295596007046,43.28133405056482,54.15799165830379
20211228,0.28000843081462745,0.7824221250992485,40.720386763621036,56.96120353915461
20211229,0.3640197907372861,0.7104889802138412,39.12880201151756,52.334224683994854
20211230,0.3012446462962431,0.7500027519532402,36.97105406881486,42.695434273869324
20211231,0.29805193065194674,0.7426365916791307,45.02149039363327,52.059897020150885
